MillStyleKey,DateLastUsed,Yarn#,LbsPerPiece
 2961A18045-   1,11/23/16,36E-001,13.4
 2961A18045-   1,11/23/16,36E-102,1.5
 2961A18045-   1,11/23/16,36E-237,4
 2961A18045-   1,11/23/16,36E-292,29.2
 2961A18045-   1,11/23/16,36E-299,13.3
 2961A18045-   1,11/23/16,36E-493,1.6
 2961A18045-   1,11/23/16,36Y-999,0.8
 2961A18045-   1,11/23/16,P03-001,12.6
 2968A18091-   1,11/23/16,36E-524,2.8
 2968A18091-   1,11/23/16,36E-A66,28.7
 2968A18091-   1,11/23/16,36E-M48,31.5
 2968A18091-   1,11/23/16,36Y-999,0.8
 2968A18091-   1,11/23/16,P03-001,12.6
 2968A18141-   1,11/23/16,36E-102,22.9
 2968A18141-   1,11/23/16,36E-169,14.4
 2968A18141-   1,11/23/16,36E-886,16.4
 2968A18141-   1,11/23/16,36E-M16,3.4
 2968A18141-   1,11/23/16,36E-N93,5.9
 2968A18141-   1,11/23/16,36Y-999,0.8
 2968A18141-   1,11/23/16,P03-001,12.6
 2968A23533-   1,11/23/16,36E-001,2.5
 2968A23533-   1,11/23/16,36E-169,3.4
 2968A23533-   1,11/23/16,36E-289,3.1
 2968A23533-   1,11/23/16,36E-293,3
 2968A23533-   1,11/23/16,36E-299,9.4
 2968A23533-   1,11/23/16,36E-319,3.4
 2968A23533-   1,11/23/16,36E-322,3.8
 2968A23533-   1,11/23/16,36E-480,2.9
 2968A23533-   1,11/23/16,36E-819,31.5
 2968A23533-   1,11/23/16,36Y-999,0.8
 2968A23533-   1,11/23/16,P03-001,12.6
 2968A24134-   1,11/23/16,36E-001,6.5
 2968A24134-   1,11/23/16,36E-111,2.5
 2968A24134-   1,11/23/16,36E-193,18.4
 2968A24134-   1,11/23/16,36E-237,8.1
 2968A24134-   1,11/23/16,36E-286,8.8
 2968A24134-   1,11/23/16,36E-298,5.3
 2968A24134-   1,11/23/16,36E-370,3.6
 2968A24134-   1,11/23/16,36E-818,2.6
 2968A24134-   1,11/23/16,36E-886,7.2
 2968A24134-   1,11/23/16,36Y-999,0.8
 2968A24134-   1,11/23/16,P03-001,12.6
 2968A24144-   1,11/23/16,36E-001,2.6
 2968A24144-   1,11/23/16,36E-181,1.8
 2968A24144-   1,11/23/16,36E-193,32.2
 2968A24144-   1,11/23/16,36E-370,5.4
 2968A24144-   1,11/23/16,36E-396,2.7
 2968A24144-   1,11/23/16,36E-575,15
 2968A24144-   1,11/23/16,36E-820,2
 2968A24144-   1,11/23/16,36E-886,1.4
 2968A24144-   1,11/23/16,36Y-999,1.6
 2968A24144-   1,11/23/16,P03-001,12.6
 2970A23750-   1,11/23/16,36E-001,3.4
 2970A23750-   1,11/23/16,36E-102,17.6
 2970A23750-   1,11/23/16,36E-299,3.4
 2970A23750-   1,11/23/16,36E-300,14.2
 2970A23750-   1,11/23/16,36E-320,3.4
 2970A23750-   1,11/23/16,36E-B91,21
 2970A23750-   1,11/23/16,36Y-999,0.8
 2970A23750-   1,11/23/16,P03-001,12.6
 2970A24416-   1,11/23/16,36E-102,21
 2970A24416-   1,11/23/16,36E-299,21
 2970A24416-   1,11/23/16,36E-M38,21
 2970A24416-   1,11/23/16,36Y-999,0.8
 2970A24416-   1,11/23/16,P03-001,12.6
 5055-24211-   1,11/23/16,80A-193,11.3
 5055-24211-   1,11/23/16,80A-241,1.4
 5055-24211-   1,11/23/16,80A-370,1.6
 5055-24211-   1,11/23/16,80A-396,1.7
 5055-24211-   1,11/23/16,80A-620,19.2
 5055-24211-   1,11/23/16,80A-820,1.7
 5055-24211-   1,11/23/16,80A-886,3.1
 5055-24211-   1,11/23/16,80A-A66,1.7
 5055-24211-   1,11/23/16,80Y-999,0.6
 5055-24211-   1,11/23/16,PE5-L15,15.9
 5055-24405-   1,11/23/16,80A-153,5.9
 5055-24405-   1,11/23/16,80A-160,1.6
 5055-24405-   1,11/23/16,80A-181,5.5
 5055-24405-   1,11/23/16,80A-202,14
 5055-24405-   1,11/23/16,80A-938,0.8
 5055-24405-   1,11/23/16,80A-A66,11.6
 5055-24405-   1,11/23/16,80A-J63,2.3
 5055-24405-   1,11/23/16,80Y-999,0.2
 5055-24405-   1,11/23/16,PE5-L15,15.9
 5056-23671-   2,11/23/16,80A-144,2.6
 5056-23671-   2,11/23/16,80A-153,3.3
 5056-23671-   2,11/23/16,80A-304,2.5
 5056-23671-   2,11/23/16,80A-360,3.4
 5056-23671-   2,11/23/16,80A-396,3.1
 5056-23671-   2,11/23/16,80A-834,3
 5056-23671-   2,11/23/16,80A-D58,3.1
 5056-23671-   2,11/23/16,80A-M60,21
 5056-23671-   2,11/23/16,80Y-999,0.3
 5056-23671-   2,11/23/16,PE5-141,15.9
 7152-10445-   5,11/23/16,36E-001,30.6
 7152-10445-   5,11/23/16,36E-102,30.6
 7152-10445-   5,11/23/16,36Y-999,0.8
 7152-10445-   5,11/23/16,P03-001,12.2
 7152-10445-   7,11/23/16,36E-102,30.6
 7152-10445-   7,11/23/16,36E-299,30.6
 7152-10445-   7,11/23/16,36Y-999,0.8
 7152-10445-   7,11/23/16,P03-001,12.2
 7152-23829-   1,11/23/16,36E-001,24.4
 7152-23829-   1,11/23/16,36E-136,1.3
 7152-23829-   1,11/23/16,36E-286,1.5
 7152-23829-   1,11/23/16,36E-360,9.8
 7152-23829-   1,11/23/16,36E-418,1.8
 7152-23829-   1,11/23/16,36E-529,4.3
 7152-23829-   1,11/23/16,36E-M16,5.9
 7152-23829-   1,11/23/16,36E-M27,12.2
 7152-23829-   1,11/23/16,36E-N93,0.6
 7152-23829-   1,11/23/16,36Y-999,0.8
 7152-23829-   1,11/23/16,P03-001,12.2
 7152-24175-   1,11/23/16,36E-102,16.6
 7152-24175-   1,11/23/16,36E-136,4.2
 7152-24175-   1,11/23/16,36E-144,1.9
 7152-24175-   1,11/23/16,36E-318,3.1
 7152-24175-   1,11/23/16,36E-335,1.6
 7152-24175-   1,11/23/16,36E-370,1.1
 7152-24175-   1,11/23/16,36E-883,8.4
 7152-24175-   1,11/23/16,36E-P57,24.8
 7152-24175-   1,11/23/16,36Y-999,0.8
 7152-24175-   1,11/23/16,P03-001,12.2
 7152-24176-   1,11/23/16,36E-311,1
 7152-24176-   1,11/23/16,36E-322,7.9
 7152-24176-   1,11/23/16,36E-370,6.7
 7152-24176-   1,11/23/16,36E-543,14.9
 7152-24176-   1,11/23/16,36E-822,0.7
 7152-24176-   1,11/23/16,36E-A66,16.6
 7152-24176-   1,11/23/16,36E-M16,13.9
 7152-24176-   1,11/23/16,36Y-999,0.8
 7152-24176-   1,11/23/16,P03-001,12.2
 7152-24353-   1,11/23/16,36E-102,11.7
 7152-24353-   1,11/23/16,36E-181,4.6
 7152-24353-   1,11/23/16,36E-267,3.5
 7152-24353-   1,11/23/16,36E-286,16.5
 7152-24353-   1,11/23/16,36E-290,9.3
 7152-24353-   1,11/23/16,36E-298,11.2
 7152-24353-   1,11/23/16,36E-488,0.7
 7152-24353-   1,11/23/16,36E-D58,4.1
 7152-24353-   1,11/23/16,36Y-999,0.8
 7152-24353-   1,11/23/16,P03-001,12.2
 7152-24380-   1,11/23/16,36E-102,30.2
 7152-24380-   1,11/23/16,36E-136,3
 7152-24380-   1,11/23/16,36E-144,3
 7152-24380-   1,11/23/16,36E-158,3
 7152-24380-   1,11/23/16,36E-202,3.6
 7152-24380-   1,11/23/16,36E-322,2.8
 7152-24380-   1,11/23/16,36E-360,3.2
 7152-24380-   1,11/23/16,36E-380,4.3
 7152-24380-   1,11/23/16,36E-N93,8.7
 7152-24380-   1,11/23/16,36Y-999,0.8
 7152-24380-   1,11/23/16,P03-001,12.2
 7152-24399-   1,11/23/16,36E-322,16.4
 7152-24399-   1,11/23/16,36E-370,2.2
 7152-24399-   1,11/23/16,36E-396,3.1
 7152-24399-   1,11/23/16,36E-543,9.1
 7152-24399-   1,11/23/16,36E-A66,30.8
 7152-24399-   1,11/23/16,36Y-999,0.8
 7152-24399-   1,11/23/16,P03-001,12.2
 7393A22822-   1,11/23/16,25A-102,8.5
 7393A22822-   1,11/23/16,25A-185,2.4
 7393A22822-   1,11/23/16,25A-225,8.5
 7393A22822-   1,11/23/16,25A-M29,8.5
 7393A22822-   1,11/23/16,25A-M38,17.6
 7393A22822-   1,11/23/16,25A-M49,39.3
 7691-19771-   2,11/23/16,36E-130,10.5
 7691-19771-   2,11/23/16,36E-146,3.1
 7691-19771-   2,11/23/16,36E-202,5.6
 7691-19771-   2,11/23/16,36E-272,4
 7691-19771-   2,11/23/16,36E-396,3.6
 7691-19771-   2,11/23/16,36E-510,8
 7691-19771-   2,11/23/16,36E-543,2.9
 7691-19771-   2,11/23/16,36E-818,6.1
 7691-19771-   2,11/23/16,36E-820,13.5
 7691-19771-   2,11/23/16,P4S-011,0.02
 7691-19771-   2,11/23/16,PE5-141,15.2
 7691-24408-   1,11/23/16,36E-001,6.1
 7691-24408-   1,11/23/16,36E-158,3.6
 7691-24408-   1,11/23/16,36E-286,17.7
 7691-24408-   1,11/23/16,36E-298,6.2
 7691-24408-   1,11/23/16,36E-370,3
 7691-24408-   1,11/23/16,36E-401,3.1
 7691-24408-   1,11/23/16,36E-684,5.8
 7691-24408-   1,11/23/16,36E-820,5.4
 7691-24408-   1,11/23/16,36E-B91,7.1
 7691-24408-   1,11/23/16,PE5-141,15.9
 8032-18951- U70,11/23/16,60H-U70,72.2
 8032-18951- U70,11/23/16,R21-001,0.02
  542A14742-   3,11/28/16,80A-102,21.9
  542A14742-   3,11/28/16,80A-193,17.9
  542A14742-   3,11/28/16,80A-814,19.9
  542A18155-   1,11/28/16,80A-166,14.3
  542A18155-   1,11/28/16,80A-487,13.5
  542A18155-   1,11/28/16,80A-M29,18.8
  542A18155-   1,11/28/16,80A-M38,13.5
  542A23551-   6,11/28/16,80A-102,29.8
  542A23551-   6,11/28/16,80A-N93,29.8
  542A23557-   1,11/28/16,80A-136,9.9
  542A23557-   1,11/28/16,80A-157,8.9
  542A23557-   1,11/28/16,80A-169,3.9
  542A23557-   1,11/28/16,80A-188,26.8
  542A23557-   1,11/28/16,80A-396,9.9
  542A23558-   2,11/28/16,80A-004,11.5
  542A23558-   2,11/28/16,80A-267,12.9
  542A23558-   2,11/28/16,80A-396,13.4
  542A23558-   2,11/28/16,80A-A66,9.9
  542A23558-   2,11/28/16,80A-P51,11.9
  542A23724-   1,11/28/16,80A-144,11.6
  542A23724-   1,11/28/16,80A-295,5.4
  542A23724-   1,11/28/16,80A-A66,8.9
  542A23724-   1,11/28/16,80A-M16,12.5
  542A23724-   1,11/28/16,80A-M49,21.4
  542A23910-   1,11/28/16,80A-140,15.2
  542A23910-   1,11/28/16,80A-166,15.2
  542A23910-   1,11/28/16,80A-193,7.2
  542A23910-   1,11/28/16,80A-293,7.2
  542A23910-   1,11/28/16,80A-396,15.2
  542A23913-   1,11/28/16,80A-004,1.4
  542A23913-   1,11/28/16,80A-157,7
  542A23913-   1,11/28/16,80A-202,16
  542A23913-   1,11/28/16,80A-818,15.6
  542A23913-   1,11/28/16,80A-883,18.5
  542A23913-   1,11/28/16,80A-979,1.4
  542A23917-   1,11/28/16,80A-140,11.9
  542A23917-   1,11/28/16,80A-157,4.1
  542A23917-   1,11/28/16,80A-237,8.9
  542A23917-   1,11/28/16,80A-827,7.2
  542A23917-   1,11/28/16,80A-883,16.1
  542A23917-   1,11/28/16,80A-A66,6.6
  542A23917-   1,11/28/16,80A-D58,4.7
  542A24273-   1,11/28/16,80A-102,1.8
  542A24273-   1,11/28/16,80A-193,1
  542A24273-   1,11/28/16,80A-399,1.2
  542A24273-   1,11/28/16,80A-510,4.7
  542A24273-   1,11/28/16,80A-543,3.4
  542A24273-   1,11/28/16,80A-818,2.1
  542A24273-   1,11/28/16,80A-E77,16.2
  542A24273-   1,11/28/16,80A-U42,29
  542A24276-   1,11/28/16,80A-099,7.1
  542A24276-   1,11/28/16,80A-102,7.9
  542A24276-   1,11/28/16,80A-130,10.3
  542A24276-   1,11/28/16,80A-153,6.2
  542A24276-   1,11/28/16,80A-157,2.1
  542A24276-   1,11/28/16,80A-202,8.4
  542A24276-   1,11/28/16,80A-M49,6.8
  542A24276-   1,11/28/16,80A-V26,10.9
  542A24277-   1,11/28/16,80A-112,8.9
  542A24277-   1,11/28/16,80A-202,6.4
  542A24277-   1,11/28/16,80A-M29,31.3
  542A24277-   1,11/28/16,80A-M49,12.9
  542A24279-   1,11/28/16,80A-004,15.6
  542A24279-   1,11/28/16,80A-102,19.3
  542A24279-   1,11/28/16,80A-144,1.5
  542A24279-   1,11/28/16,80A-153,12.3
  542A24279-   1,11/28/16,80A-487,6.4
  542A24279-   1,11/28/16,80A-818,4.5
  542A24281-   1,11/28/16,80A-102,28.6
  542A24281-   1,11/28/16,80A-157,29.7
  542A24281-   1,11/28/16,80A-181,1.3
  542A24282-   2,11/28/16,80A-102,7.7
  542A24282-   2,11/28/16,80A-112,2.5
  542A24282-   2,11/28/16,80A-193,15.4
  542A24282-   2,11/28/16,80A-286,17.5
  542A24282-   2,11/28/16,80A-883,16.2
  542A24282-   2,11/28/16,80A-986,0.4
  542A24285-   1,11/28/16,80A-102,8
  542A24285-   1,11/28/16,80A-A66,20.6
  542A24285-   1,11/28/16,80A-M29,19.9
  542A24285-   1,11/28/16,80A-M49,11.1
  542A24286-   1,11/28/16,80A-102,22.4
  542A24286-   1,11/28/16,80A-146,1.5
  542A24286-   1,11/28/16,80A-166,30.8
  542A24286-   1,11/28/16,80A-181,2
  542A24286-   1,11/28/16,80A-670,2.9
  542A24288-   1,11/28/16,80A-004,29.2
  542A24288-   1,11/28/16,80A-102,30.2
  542A24501-   1,11/28/16,80A-004,14.6
  542A24501-   1,11/28/16,80A-102,2.1
  542A24501-   1,11/28/16,80A-181,0.4
  542A24501-   1,11/28/16,80A-286,14.2
  542A24501-   1,11/28/16,80A-576,13.2
  542A24501-   1,11/28/16,80A-M29,15.3
  699J20861-   2,11/28/16,36Y-999,0.6
  699J20861-   2,11/28/16,80A-004,3.1
  699J20861-   2,11/28/16,80A-102,27.2
  699J20861-   2,11/28/16,80A-237,2.4
  699J20861-   2,11/28/16,80A-288,1.2
  699J20861-   2,11/28/16,80A-289,2.1
  699J20861-   2,11/28/16,80A-290,2.4
  699J20861-   2,11/28/16,80A-291,1.2
  699J20861-   2,11/28/16,80A-293,2.4
  699J20861-   2,11/28/16,80A-298,6.9
  699J20861-   2,11/28/16,80A-299,2.1
  699J20861-   2,11/28/16,80A-319,2.4
  699J20861-   2,11/28/16,80A-M38,1
  699J20861-   2,11/28/16,PE5-141,19.3
  770A24328-   1,11/28/16,80A-004,6.1
  770A24328-   1,11/28/16,80A-099,3
  770A24328-   1,11/28/16,80A-102,6.5
  770A24328-   1,11/28/16,80A-130,17.1
  770A24328-   1,11/28/16,80A-150,2.9
  770A24328-   1,11/28/16,80A-202,16.4
  770A24328-   1,11/28/16,80A-979,9.2
  770A24328-   1,11/28/16,80A-A66,5.9
  770A24328-   1,11/28/16,80A-J63,3
  770A24328-   2,11/28/16,80A-004,6.1
  770A24328-   2,11/28/16,80A-099,3
  770A24328-   2,11/28/16,80A-102,6.5
  770A24328-   2,11/28/16,80A-130,17.1
  770A24328-   2,11/28/16,80A-146,2.9
  770A24328-   2,11/28/16,80A-286,16.4
  770A24328-   2,11/28/16,80A-543,9.2
  770A24328-   2,11/28/16,80A-A66,5.9
  770A24328-   2,11/28/16,80A-J63,3
  781A23749-   2,11/28/16,80A-099,4.2
  781A23749-   2,11/28/16,80A-130,26.4
  781A23749-   2,11/28/16,80A-M38,4
  781A23749-   2,11/28/16,80A-M49,25
  781A23749-   3,11/28/16,80A-827,26.4
  781A23749-   3,11/28/16,80A-M16,25
  781A23749-   3,11/28/16,80A-M17,4
  781A23749-   3,11/28/16,80A-P51,4.2
  996-20549-   1,11/28/16,22G-169,28.5
  996-20549-   1,11/28/16,22G-305,1.8
  996-20549-   1,11/28/16,22G-524,28.5
  996-20549-   1,11/28/16,22G-G13,37.5
  996-21517- M87,11/28/16,22G-M87,96.5
 1891J22607-   1,11/28/16,36E-102,31.8
 1891J22607-   1,11/28/16,36E-267,5
 1891J22607-   1,11/28/16,36E-304,3.8
 1891J22607-   1,11/28/16,36E-370,3.6
 1891J22607-   1,11/28/16,36E-380,3.6
 1891J22607-   1,11/28/16,36E-396,3.6
 1891J22607-   1,11/28/16,36E-543,3.6
 1891J22607-   1,11/28/16,36E-818,5
 1891J22607-   1,11/28/16,36E-820,3.6
 1891J22607-   1,11/28/16,36Y-999,0.8
 1891J22607-   1,11/28/16,P03-001,12.6
 1891J22607-   7,11/28/16,36E-137,31.8
 1891J22607-   7,11/28/16,36E-287,5
 1891J22607-   7,11/28/16,36E-301,3.6
 1891J22607-   7,11/28/16,36E-401,3.6
 1891J22607-   7,11/28/16,36E-602,3.6
 1891J22607-   7,11/28/16,36E-820,5
 1891J22607-   7,11/28/16,36E-821,3.8
 1891J22607-   7,11/28/16,36E-886,3.6
 1891J22607-   7,11/28/16,36E-J06,3.6
 1891J22607-   7,11/28/16,36Y-999,0.8
 1891J22607-   7,11/28/16,P03-001,12.6
 2961A02836-   1,11/28/16,36E-001,27
 2961A02836-   1,11/28/16,36E-237,2.1
 2961A02836-   1,11/28/16,36E-289,2.2
 2961A02836-   1,11/28/16,36E-290,0.5
 2961A02836-   1,11/28/16,36E-293,2.2
 2961A02836-   1,11/28/16,36E-295,25.6
 2961A02836-   1,11/28/16,36E-299,1.9
 2961A02836-   1,11/28/16,36E-304,1.5
 2961A02836-   1,11/28/16,36E-318,0.4
 2961A02836-   1,11/28/16,36E-319,1.7
 2961A02836-   1,11/28/16,36Y-999,0.8
 2961A02836-   1,11/28/16,P03-001,12.6
 2961A24238-   1,11/28/16,36E-001,2.1
 2961A24238-   1,11/28/16,36E-144,2
 2961A24238-   1,11/28/16,36E-158,2.2
 2961A24238-   1,11/28/16,36E-272,2.3
 2961A24238-   1,11/28/16,36E-318,2.3
 2961A24238-   1,11/28/16,36E-360,2.5
 2961A24238-   1,11/28/16,36E-B91,24
 2961A24238-   1,11/28/16,36E-P57,25.6
 2961A24238-   1,11/28/16,36Y-999,0.8
 2961A24238-   1,11/28/16,P03-001,12.6
 2968A24359-   1,11/28/16,36E-102,18.4
 2968A24359-   1,11/28/16,36E-396,13.2
 2968A24359-   1,11/28/16,36E-B91,31.5
 2968A24359-   1,11/28/16,36Y-999,0.8
 2968A24359-   1,11/28/16,P03-001,12.6
 2989S23896-   1,11/28/16,36E-144,0.2
 2989S23896-   1,11/28/16,36E-181,22.8
 2989S23896-   1,11/28/16,36E-286,6.6
 2989S23896-   1,11/28/16,36E-298,22.6
 2989S23896-   1,11/28/16,36E-529,3.3
 2989S23896-   1,11/28/16,36E-886,3.4
 2989S23896-   1,11/28/16,36Y-999,0.8
 2989S23896-   1,11/28/16,P03-001,10.8
 5302-20696-   2,11/28/16,16A-069,4.4
 5302-20696-   2,11/28/16,16A-140,9.8
 5302-20696-   2,11/28/16,16A-P81,5.3
 5302-20696-   2,11/28/16,16A-Q01,68.9
 5302-20696-   2,11/28/16,P03-001,9.2
 7409-23973-   1,11/28/16,36E-001,35.9
 7409-23973-   1,11/28/16,36E-102,35.7
 7409-23973-   1,11/28/16,36Y-999,0.8
 7409-23973-   1,11/28/16,P03-001,13.1
 7409-24135-   1,11/28/16,36E-001,35.8
 7409-24135-   1,11/28/16,36E-193,24.2
 7409-24135-   1,11/28/16,36E-286,10.3
 7409-24135-   1,11/28/16,36E-J18,1.4
 7409-24135-   1,11/28/16,36Y-999,0.8
 7409-24135-   1,11/28/16,P03-001,13.1
 7652-23580-   1,11/28/16,72B-002,2.4
 7652-23580-   1,11/28/16,72B-102,10.8
 7652-23580-   1,11/28/16,72B-183,8.1
 7652-23580-   1,11/28/16,72B-979,1.7
 7652-23580-   1,11/28/16,72B-M38,23.6
 7652-23580-   1,11/28/16,72B-M49,10.6
 7652-23580-   1,11/28/16,P4S-011,0.01
 7742-24443-   1,11/28/16,72B-002,1.8
 7742-24443-   1,11/28/16,72B-102,11
 7742-24443-   1,11/28/16,72B-152,2.8
 7742-24443-   1,11/28/16,72B-157,8.6
 7742-24443-   1,11/28/16,72B-979,1.8
 7742-24443-   1,11/28/16,72B-M49,29.7
  542A22672-   2,11/29/16,80A-102,11.9
  542A22672-   2,11/29/16,80A-157,13.9
  542A22672-   2,11/29/16,80A-M29,15.9
  542A22672-   2,11/29/16,80A-M49,17.9
  542A23549-   1,11/29/16,80A-193,15.9
  542A23549-   1,11/29/16,80A-986,28.8
  542A23549-   1,11/29/16,80A-Q01,14.9
  542A24270-   1,11/29/16,80A-144,14.9
  542A24270-   1,11/29/16,80A-295,15.5
  542A24270-   1,11/29/16,80A-979,14.9
  542A24270-   1,11/29/16,80A-A66,14.3
  542A24276-   2,11/29/16,80A-099,13.9
  542A24276-   2,11/29/16,80A-140,16.3
  542A24276-   2,11/29/16,80A-399,6.2
  542A24276-   2,11/29/16,80A-J63,2.1
  542A24276-   2,11/29/16,80A-V36,21.2
  542A24276-   3,11/29/16,80A-102,16.3
  542A24276-   3,11/29/16,80A-140,21.2
  542A24276-   3,11/29/16,80A-152,13.9
  542A24276-   3,11/29/16,80A-166,2.1
  542A24276-   3,11/29/16,80A-233,6.2
  542A24279-   3,11/29/16,80A-295,1.5
  542A24279-   3,11/29/16,80A-417,4.5
  542A24279-   3,11/29/16,80A-576,15.6
  542A24279-   3,11/29/16,80A-670,19.3
  542A24279-   3,11/29/16,80A-814,12.3
  542A24279-   3,11/29/16,80A-883,6.4
  542A24282-   3,11/29/16,80A-099,0.4
  542A24282-   3,11/29/16,80A-102,8
  542A24282-   3,11/29/16,80A-204,17.5
  542A24282-   3,11/29/16,80A-J63,2.4
  542A24282-   3,11/29/16,80A-M29,15.1
  542A24282-   3,11/29/16,80A-M49,16.3
  542A24287-   1,11/29/16,80A-241,8.4
  542A24287-   1,11/29/16,80A-370,11.9
  542A24287-   1,11/29/16,80A-396,36.8
  542A24287-   1,11/29/16,80A-A66,2.5
  542A24472-   1,11/29/16,80A-004,11.9
  542A24472-   1,11/29/16,80A-390,11.1
  542A24472-   1,11/29/16,80A-399,0.8
  542A24472-   1,11/29/16,80A-923,11.1
  542A24472-   1,11/29/16,80A-M29,13.5
  542A24472-   1,11/29/16,80A-M38,11.1
  641A24489-   1,11/29/16,PE5-011,7.7
  641A24489-   1,11/29/16,PE5-199,7.7
  641A24489-   1,11/29/16,PE5-312,14.6
  641A24489-   1,11/29/16,PE5-510,14.6
  775A24417-   2,11/29/16,96F-193,26.1
  775A24417-   2,11/29/16,96F-286,7.6
  775A24417-   2,11/29/16,96F-487,7.6
  775A24417-   2,11/29/16,96F-986,9.9
  775A24417-   2,11/29/16,96F-B51,1.9
  775A24417-   2,11/29/16,96F-J63,1.9
  996-23658-   1,11/29/16,22G-001,8.1
  996-23658-   1,11/29/16,22G-M25,27.9
  996-23658-   1,11/29/16,22G-M97,19.1
  996-23658-   1,11/29/16,22G-S97,41.2
 1001-23935-   2,11/29/16,22G-001,22.3
 1001-23935-   2,11/29/16,22G-C85,8.9
 1001-23935-   2,11/29/16,22G-M27,24.1
 2961A04266-   1,11/29/16,36E-237,31.5
 2961A04266-   1,11/29/16,36E-296,31.5
 2961A04266-   1,11/29/16,36Y-999,0.8
 2961A04266-   1,11/29/16,P03-001,12.6
 2961A20881-   1,11/29/16,36E-001,3.6
 2961A20881-   1,11/29/16,36E-102,33.7
 2961A20881-   1,11/29/16,36E-237,2.6
 2961A20881-   1,11/29/16,36E-288,0.9
 2961A20881-   1,11/29/16,36E-289,2.6
 2961A20881-   1,11/29/16,36E-290,1.8
 2961A20881-   1,11/29/16,36E-291,0.9
 2961A20881-   1,11/29/16,36E-293,2.6
 2961A20881-   1,11/29/16,36E-298,8
 2961A20881-   1,11/29/16,36E-299,2.7
 2961A20881-   1,11/29/16,36E-319,2.6
 2961A20881-   1,11/29/16,36E-M38,0.9
 2961A20881-   1,11/29/16,36Y-999,0.8
 2961A20881-   1,11/29/16,P03-001,12.6
 2961A24177-   1,11/29/16,36E-001,9.4
 2961A24177-   1,11/29/16,36E-181,0.9
 2961A24177-   1,11/29/16,36E-335,2.7
 2961A24177-   1,11/29/16,36E-370,1.8
 2961A24177-   1,11/29/16,36E-418,2.7
 2961A24177-   1,11/29/16,36E-684,3
 2961A24177-   1,11/29/16,36E-820,0.9
 2961A24177-   1,11/29/16,36E-825,2.6
 2961A24177-   1,11/29/16,36E-886,3.6
 2961A24177-   1,11/29/16,36E-J06,2.6
 2961A24177-   1,11/29/16,36E-M38,33.6
 2961A24177-   1,11/29/16,P03-001,12.6
 2968A02129-   1,11/29/16,36E-001,4.6
 2968A02129-   1,11/29/16,36E-102,23.6
 2968A02129-   1,11/29/16,36E-286,1.8
 2968A02129-   1,11/29/16,36E-292,1.7
 2968A02129-   1,11/29/16,36E-321,2.5
 2968A02129-   1,11/29/16,36E-396,5.2
 2968A02129-   1,11/29/16,36E-886,23.6
 2968A02129-   1,11/29/16,36Y-999,0.8
 2968A02129-   1,11/29/16,P03-001,12.6
 2968A19440-   1,11/29/16,36E-001,29.7
 2968A19440-   1,11/29/16,36E-169,4.4
 2968A19440-   1,11/29/16,36E-178,3.8
 2968A19440-   1,11/29/16,36E-181,20
 2968A19440-   1,11/29/16,36E-202,2.1
 2968A19440-   1,11/29/16,36E-825,3
 2968A19440-   1,11/29/16,36Y-999,0.8
 2968A19440-   1,11/29/16,P03-001,12.6
 2968A24205-   1,11/29/16,36E-136,1.8
 2968A24205-   1,11/29/16,36E-193,19
 2968A24205-   1,11/29/16,36E-311,4.9
 2968A24205-   1,11/29/16,36E-370,2.1
 2968A24205-   1,11/29/16,36E-818,21.2
 2968A24205-   1,11/29/16,36E-820,2.7
 2968A24205-   1,11/29/16,36E-B91,10.4
 2968A24205-   1,11/29/16,36E-J63,0.7
 2968A24205-   1,11/29/16,36Y-999,0.8
 2968A24205-   1,11/29/16,P03-001,12.6
 5302-22909-   1,11/29/16,16A-102,17.5
 5302-22909-   1,11/29/16,16A-584,1
 5302-22909-   1,11/29/16,16A-P81,20.3
 5302-22909-   1,11/29/16,16A-P82,30.3
 5302-22909-   1,11/29/16,16A-Q79,20.3
 5302-22909-   1,11/29/16,P03-001,9.2
 7409-23521-   5,11/29/16,36E-241,21.8
 7409-23521-   5,11/29/16,36E-322,10.1
 7409-23521-   5,11/29/16,36E-360,0.9
 7409-23521-   5,11/29/16,36E-575,9.7
 7409-23521-   5,11/29/16,36E-620,7.3
 7409-23521-   5,11/29/16,36E-886,11.3
 7409-23521-   5,11/29/16,36E-J06,10.8
 7409-23521-   5,11/29/16,36Y-999,0.8
 7409-23521-   5,11/29/16,P03-001,13.1
 7675-21376-   1,11/29/16,25A-102,33.5
 7675-21376-   1,11/29/16,25A-524,33.5
 7691-20071-   1,11/29/16,36E-001,13.7
 7691-20071-   1,11/29/16,36E-178,4.1
 7691-20071-   1,11/29/16,36E-202,3
 7691-20071-   1,11/29/16,36E-295,3.2
 7691-20071-   1,11/29/16,36E-401,11.1
 7691-20071-   1,11/29/16,36E-480,3.6
 7691-20071-   1,11/29/16,36E-820,8.8
 7691-20071-   1,11/29/16,36E-822,6.1
 7691-20071-   1,11/29/16,36E-H96,4.3
 7691-20071-   1,11/29/16,P4S-011,0.02
 7691-20071-   1,11/29/16,PE5-L15,15.2
 8030-18739- GRG,11/29/16,P3E-011,32.6
 8030-18739- GRG,11/29/16,P3F-011,25.2
 8030-18739- GRG,11/29/16,R21-001,0.01
 8038-21630- GRG,11/29/16,P3E-011,14.9
 8038-21630- GRG,11/29/16,P3F-011,28.7
 8040-23116- W62,11/29/16,60H-W62,66.7
